Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
25-Apr-2023,176.29,-19.56,-9.99%,182.30,176.22,182.30,"2,009,963","357,508,418.00","-4,438,147,384.44"
24-Apr-2023,195.85,+0.64,+0.33%,195.95,194.76,197.24,"779,511","152,717,714.00","-4,080,638,966.44"
21-Apr-2023,195.21,+0.23,+0.12%,194.87,193.61,196.46,"1,124,721","219,538,832.00","-4,233,356,680.44"
20-Apr-2023,194.98,-1.05,-0.54%,196.07,194.13,197.72,"874,959","170,893,591.00","-4,452,895,512.44"
19-Apr-2023,196.03,+1.91,+0.98%,194.46,194.17,196.19,"793,152","155,320,495.00","-4,282,001,921.44"
18-Apr-2023,194.12,+0.83,+0.43%,193.73,192.89,194.67,"669,859","129,935,873.00","-4,437,322,416.44"
17-Apr-2023,193.29,+0.42,+0.22%,193.33,192.59,194.35,"543,971","105,109,096.00","-4,567,258,289.44"
14-Apr-2023,192.87,+1.87,+0.98%,191.00,190.33,193.00,"553,053","106,487,560.00","-4,672,367,385.44"
13-Apr-2023,191.00,+1.15,+0.61%,190.92,188.59,191.56,"758,591","144,776,133.00","-4,778,854,945.44"
12-Apr-2023,189.85,-2.60,-1.35%,192.50,189.15,194.00,"1,006,584","192,138,532.00","-4,923,631,078.44"
11-Apr-2023,192.45,+2.19,+1.15%,190.04,189.69,193.07,"751,093","144,394,838.00","-4,731,492,546.44"
10-Apr-2023,190.26,+1.68,+0.89%,187.42,186.82,190.54,"512,894","97,340,005.00","-4,875,887,384.44"
06-Apr-2023,188.58,-0.82,-0.43%,188.33,186.53,189.53,"588,956","111,009,067.00","-4,973,227,389.44"
05-Apr-2023,189.40,-1.21,-0.63%,189.84,189.36,191.82,"767,400","145,621,062.00","-4,862,218,322.44"
04-Apr-2023,190.61,-3.11,-1.61%,194.67,189.93,194.85,"677,613","129,558,374.00","-4,716,597,260.44"
03-Apr-2023,193.72,-0.27,-0.14%,192.57,191.38,193.75,"759,087","146,731,320.00","-4,587,038,886.44"
31-Mar-2023,193.99,+2.90,+1.52%,191.93,190.93,194.12,"1,009,057","195,366,298.00","-4,440,307,566.44"
30-Mar-2023,191.09,-0.38,-0.20%,191.86,189.19,192.10,"597,848","114,174,368.00","-4,635,673,864.44"
29-Mar-2023,191.47,+3.74,+1.99%,189.61,188.97,191.50,"722,053","137,950,745.00","-4,521,499,496.44"
28-Mar-2023,187.73,+0.41,+0.22%,187.42,186.40,189.14,"482,196","90,457,325.00","-4,659,450,241.44"
27-Mar-2023,187.32,+1.25,+0.67%,187.39,185.60,187.96,"579,853","108,546,190.00","-4,749,907,566.44"
24-Mar-2023,186.07,+0.78,+0.42%,185.09,183.92,186.22,"725,215","134,668,032.00","-4,858,453,756.44"
23-Mar-2023,185.29,-0.25,-0.13%,184.40,183.48,188.53,"870,322","161,503,938.00","-4,993,121,788.44"
22-Mar-2023,185.54,-1.25,-0.67%,186.50,185.50,189.60,"644,354","120,132,514.00","-4,831,617,850.44"
21-Mar-2023,186.79,+3.30,+1.80%,184.62,184.16,186.84,"921,954","171,894,754.00","-4,711,485,336.44"
20-Mar-2023,183.49,-3.30,-1.77%,185.38,181.64,186.30,"1,174,558","215,602,662.00","-4,883,380,090.44"
17-Mar-2023,186.79,-1.13,-0.60%,189.63,185.48,191.93,"13,523,308","2,528,478,012.00","-4,667,777,428.44"
16-Mar-2023,187.92,+3.56,+1.93%,183.55,183.55,188.72,"1,101,334","206,421,067.00","-2,139,299,416.44"
15-Mar-2023,184.36,-0.70,-0.38%,181.42,180.99,184.95,"1,211,338","222,705,312.00","-2,345,720,483.44"
14-Mar-2023,185.06,+2.83,+1.55%,185.22,182.32,187.83,"1,281,367","237,191,770.00","-2,123,015,171.44"
13-Mar-2023,182.23,+0.69,+0.38%,178.33,178.21,183.76,"1,084,358","197,100,965.00","-2,360,206,941.44"
10-Mar-2023,181.54,-1.34,-0.73%,182.72,179.65,184.28,"1,061,838","192,857,031.00","-2,557,307,906.44"
09-Mar-2023,182.88,-1.42,-0.77%,185.50,182.59,187.59,"616,695","113,495,854.00","-2,364,450,875.44"
